name,is_classical,choice_depth,split
MeasureTheory.Measure.isEverywherePos_iff_of_forall_exists_nhds_eq,0,,test
Ordinal.le_sub_of_add_le,1,4,classical_heldout
DFinsupp.support_neg,0,,train
AddMonoidAlgebra.supDegree_sub_lt_of_leadingCoeff_eq,1,3,classical_heldout
Matrix.det_mul_aux,1,3,classical_heldout
rank_le_one_iff,1,4,classical_heldout
Finset.update_piecewise_of_mem,1,6,classical_heldout
MaximalFor.minimalFor_of_strictAntiOn_comp,1,3,classical_heldout
Batteries.RBNode.IsCut.congr,0,,train
LinearMap.lTensor_surjective,0,,train
Nat.factorization_floorRoot,1,5,classical_heldout
ENNReal.count_const_le_le_of_tsum_le,1,6,classical_heldout
MulChar.IsQuadratic.gaussSum_frob_iter,1,3,classical_heldout
AddCommGroup.tfae_modEq,1,3,classical_heldout
Finset.subset_div_left,0,,train
Hyperreal.archimedeanClassMk_nonneg_of_tendsto,1,3,classical_heldout
IsClosed.exists_infDist_eq_dist,1,4,classical_heldout
imageToKernel_op,1,2,classical_heldout
Ordinal.cmp_veblenWith,1,4,classical_heldout
isPowMul_spectralNorm_of_finiteDimensional_normal,1,4,classical_heldout
StrictConvexSpace.of_norm_combo_ne_one,1,3,classical_heldout
ArzelaAscoli.isCompact_of_equicontinuous,1,5,classical_heldout
norm_sub_sq_eq_norm_sq_add_norm_sq_iff_real_inner_eq_zero,1,4,classical_heldout
MeasureTheory.Measure.rnDeriv_le_one_of_le,1,3,classical_heldout
MeasureTheory.Measure.sum_sum,1,5,classical_heldout
iUnion_Iic_eq_Iio_of_lt_of_tendsto,1,7,classical_heldout
Matrix.detp_neg_one_diagonal,1,3,classical_heldout
Metric.uniformCauchySeqOn_iff,1,5,classical_heldout
Finset.prod_le_prod_of_subset_of_one_le',1,2,classical_heldout
List.sublists_cons,0,,train
MvPolynomial.pderiv_sumToIter,1,2,classical_heldout
exteriorPower.pairingDual_apply_apply_eq_one,1,5,classical_heldout
hasSum_mellin,1,3,classical_heldout
ShrinkingLemma.PartialRefinement.find_mem,1,2,classical_heldout
SimpleGraph.edist_ne_top_iff_reachable,1,4,classical_heldout
Submonoid.mem_iSup,0,,train
measurePreserving_eval_infinitePi,1,3,classical_heldout
AlgHomClass.unitization_injective,1,3,classical_heldout
TopologicalSpace.vietoris.isClopen_singleton_empty,1,5,classical_heldout
cfc_comp,1,3,classical_heldout
EReal.preimage_coe_Ioo_top,0,,val
MonotoneOn.tendsto_nhdsWithin_Ioo_right,1,7,classical_heldout
iteratedFDerivWithin_prodMk,1,6,classical_heldout
PowerSeries.le_order_pow_of_constantCoeff_eq_zero,1,4,classical_heldout
LieDerivation.IsKilling.exists_eq_ad,1,5,classical_heldout
charZero_of_inj_zero,0,,train
IsPrimitiveRoot.associated_pow_add_sub_sub_one,1,4,classical_heldout
groupHomology.congr,0,,train
holley,1,2,classical_heldout
PadicInt.zmodRepr_natCast_zmodRepr,1,4,classical_heldout
AlgebraicGeometry.isomorphisms_eq_stalkwise,1,5,classical_heldout
AddChar.mulShift_unit_eq_one_iff,1,4,classical_heldout
ConvexOn.convex_re_epigraph,1,4,classical_heldout
Set.Countable.isPathConnected_compl_of_one_lt_rank,1,3,classical_heldout
Set.image2_eq_empty_iff,1,3,classical_heldout
exists_linearIndependent_algEquiv_apply,1,4,classical_heldout
Isometry.toDilation_ratio,1,2,classical_heldout
Finset.image₂_subset,0,,train
IsIntegral.smul,1,3,classical_heldout
Nat.card_zmod,1,5,classical_heldout
Polynomial.X_pow_sub_X_sub_one_irreducible_aux,1,4,classical_heldout
Asymptotics.IsLittleO.tendsto_div_nhds_zero,1,4,classical_heldout
Set.image_op_smul,0,,train
CategoryTheory.Functor.hasPointwiseLeftDerivedFunctorAt_iff,1,6,classical_heldout
SameRay.sameRay_nonneg_smul_right,1,5,classical_heldout
Matrix.BlockTriangular.toBlock_inverse_mul_toBlock_eq_one,1,4,classical_heldout
Fin.nontrivial_iff_two_le,0,,val
Polynomial.rootMultiplicity_expand_pow,1,3,classical_heldout
spectrum.gelfandTransform_eq,1,4,classical_heldout
MeasureTheory.Measure.compProd_add_right,1,2,classical_heldout
MeasureTheory.AEFinStronglyMeasurable.ae_eq_zero_of_forall_setIntegral_eq_zero,1,4,classical_heldout
Stream'.cycle_singleton,0,,val
MvQPF.id_map,0,,train
Turing.TM0.step_supports,0,,train
MvPowerSeries.rescaleUnit,1,5,classical_heldout
Liouville.irrational,1,3,classical_heldout
chartedSpaceSelf_prod,0,,train
IsLindelof.image_of_continuousOn,1,3,classical_heldout
Set.range_extend,1,3,classical_heldout
TopologicalSpace.IsSeparable.image,1,7,classical_heldout
contDiffOn_stereoToFun,1,4,classical_heldout
CategoryTheory.Functor.IsCoverDense.Types.naturality_apply,1,7,classical_heldout
VectorField.mpullbackWithin_mlieBracketWithin_of_isSymmSndFDerivWithinAt,1,2,classical_heldout
HNNExtension.NormalWord.prod_smul_empty,1,3,classical_heldout
List.monotone_prod_take,1,8,classical_heldout
VectorField.lieBracketWithin_zero_left,1,6,classical_heldout
Function.ext_iff_mulSupport,1,2,classical_heldout
Int.nonneg_of_normalize_eq_self,1,6,classical_heldout
ContMDiffMul.of_le,1,10,classical_heldout
Real.mul_logb,1,5,classical_heldout
Nat.ofDigits_div_pow_eq_ofDigits_drop,0,,train
TensorProduct.toIntegralClosure_bijective_of_isLocalizationAway,1,5,classical_heldout
MeasureTheory.Measure.toSignedMeasure_restrict_sub,1,3,classical_heldout
UV.shadow_compression_subset_compression_shadow,1,3,classical_heldout
List.splitOnP_eq_splitOnPTR,0,,train
IsPrimitiveRoot.nthRoots_eq,1,2,classical_heldout
nilpotent_iff_mem_prime,1,5,classical_heldout
List.Perm.kreplace,0,,train
IsDenseInducing.extend_eq',1,6,classical_heldout
eHolderNorm_lt_top,1,4,classical_heldout
Bornology.isBounded_singleton,1,6,classical_heldout
MeasureTheory.measure_mul_measure_eq,1,4,classical_heldout
AffineSubspace.wSameSide_iff_exists_left,0,,train
Turing.Tape.move_right_nth,0,,val
List.formPerm_apply_getElem_zero,1,5,classical_heldout
EuclideanGeometry.Sphere.IsExtTangent.dist_center,1,4,classical_heldout
Zsqrtd.norm_eq_of_associated,1,10,classical_heldout
MeasureTheory.Egorov.iUnionNotConvergentSeq_subset,1,4,classical_heldout
Polynomial.degree_eq_one_of_irreducible_of_root,1,4,classical_heldout
UniqueFactorizationMonoid.disjoint_normalizedFactors,1,3,classical_heldout
Monoid.Coprod.snd_toProd,0,,train
List.toFinsupp_eq_sum_mapIdx_single,1,2,classical_heldout
RootPairing.smul_coroot_eq_of_root_eq_smul,1,4,classical_heldout
EMetric.isUniformInducing_iff,0,,train
ContDiffBump.measure_closedBall_div_le_integral,1,3,classical_heldout
Stirling.log_stirlingSeq_formula,1,3,classical_heldout
contDiffOn_succ_iff_deriv_of_isOpen,1,5,classical_heldout
Rel.interedges_disjoint_left,0,,train
Nat.Prime.multiplicity_factorial_pow,1,3,classical_heldout
Polynomial.cyclotomic_eq_prod_X_sub_primitiveRoots,1,3,classical_heldout
ContMDiff.piecewise,1,2,classical_heldout
MeasureTheory.AEEqFun.inf_le_right,1,3,classical_heldout
HomologicalComplex.HomologySequence.composableArrows₃_exact,1,3,classical_heldout
Submodule.span_range_subtype_eq_top_iff,0,,train
IsExposed.inter_right,0,,train
SimpleGraph.FarFromTriangleFree.le_card_cliqueFinset,1,3,classical_heldout
UniformFun.uniformContinuous_toFun,0,,val
Subgroup.mem_sSup_of_directedOn,1,3,classical_heldout
support_fderiv_subset,1,3,classical_heldout
MeasureTheory.lintegral_count,1,5,classical_heldout
MeasureTheory.SimpleFunc.const_lintegral,1,5,classical_heldout
limsup_sub_const,1,4,classical_heldout
MeasureTheory.Measure.haar.chaar_mem_clPrehaar,1,3,classical_heldout
Matroid.removeLoops_isBase_eq,1,8,classical_heldout
RootPairing.Base.induction_on_cartanMatrix,1,2,classical_heldout
CategoryTheory.Limits.hasTerminalChangeDiagram,1,3,classical_heldout
Real.dist_mulExpNegMulSq_le_two_mul_sqrt,1,4,classical_heldout
QuaternionGroup.orderOf_a_one,1,4,classical_heldout
NumberField.FinitePlace.prod_eq_inv_abs_norm_int,1,3,classical_heldout
MeasureTheory.MemLp.im,1,4,classical_heldout
Mathlib.Tactic.FieldSimp.lt_eq_cancel_lt,0,,train
OrderTopology.continuous_iff,0,,test
Matroid.restrictSubtype_isBase_iff,1,7,classical_heldout
Batteries.RBNode.Path.Balanced.ins,0,,train
Ordinal.isNormal_veblenWith,1,4,classical_heldout
Turing.ListBlank.cons_head_tail,0,,train
RootPairing.EmbeddedG2.twoShortAddLongRoot_eq,1,6,classical_heldout
cast_heq_iff_heq,0,,test
Tactic.ComputeAsymptotics.Majorized.mul,1,3,classical_heldout
CompletelyRegularSpace.of_exists_uniformSpace,1,4,classical_heldout
Nat.nth_zero,1,3,classical_heldout
Polynomial.cyclotomic_injective,1,4,classical_heldout
Polynomial.iterate_derivative_eq_zero_of_degree_lt,1,2,classical_heldout
Turing.PartrecToTM2.tr_eval,1,9,classical_heldout
TendstoLocallyUniformly.smul₀_of_isBoundedUnder,1,4,classical_heldout
AddMonoidAlgebra.mul_of'_modOf,1,3,classical_heldout
IsGroupLikeElem.of_mul_eq_one,0,,train
Set.OrdConnected.null_frontier,1,3,classical_heldout
Metric.externalCoveringNumber_anti,1,7,classical_heldout
Stream'.Seq.map_comp,0,,train
LSeries_injOn,1,6,classical_heldout
ExistsContDiffBumpBase.w_def,1,3,classical_heldout
Set.powersetCard.card,1,3,classical_heldout
CategoryTheory.MorphismProperty.hasCardinalLT_ofHoms,1,7,classical_heldout
List.perm_comp_perm,0,,train
Filter.Tendsto.atTop_mul',1,7,classical_heldout
WeierstrassCurve.ofJ0_j,1,5,classical_heldout
Manifold.isLocalSourceTargetProperty_immersionAtProp,0,,train
pow_mem_ball,1,3,classical_heldout
WeierstrassCurve.Affine.nonsingular_negAdd,1,5,classical_heldout
Commute.isNilpotent_mul_right_iff,0,,train
AbsoluteValue.exists_lt_one_one_le_of_not_isEquiv,1,4,classical_heldout
mem_residual,1,5,classical_heldout
MeasureTheory.Measure.support_mem_ae_of_isLindelof,1,6,classical_heldout
Algebra.Norm.Transitivity.mul_auxMat_blockTriangular,1,3,classical_heldout
isNilpotent_tensor_residueField_iff,1,3,classical_heldout
Set.inj_on_of_surj_on_of_ncard_le,1,2,classical_heldout
isStrictlyPositive_algebraMap,1,5,classical_heldout
minpoly.aeval_ne_zero_of_dvdNotUnit_minpoly,1,3,classical_heldout
SkewMonoidAlgebra.mapDomain_mul,1,4,classical_heldout
integral_gaussian_complex,1,3,classical_heldout
Module.End.hasUnifEigenvalue_iff_mem_spectrum,1,3,classical_heldout
CategoryTheory.ShortComplex.exact_iff_epi,1,4,classical_heldout
StieltjesFunction.iInf_Ioi_eq,1,4,classical_heldout
ENNReal.log_mul_add,1,4,classical_heldout
Real.rpow_neg,1,4,classical_heldout
Submodule.mem_sup_left,0,,train
HomologicalComplex.leftUnitor'_inv,1,4,classical_heldout
IsOfFinOrder.mono,1,4,classical_heldout
SimpleGraph.Walk.isSubwalk_antisymm,0,,val
CategoryTheory.Presheaf.isSheaf_iff_preservesFiniteProducts,1,3,classical_heldout
NumberField.hermiteTheorem.finite_of_discr_bdd_of_isComplex,1,2,classical_heldout
CategoryTheory.Join.mapPairComp_hom_app_left,0,,train
Equiv.Perm.cycleOf_pow_apply_self,0,,test
Nat.right_le_pair,0,,train
Equiv.hasProd_iff_of_mulSupport,1,5,classical_heldout
TensorProduct.AlgebraTensorModule.map_smul_right,0,,train
Delone.DeloneSet.exists_dist_le_coveringRadius,1,10,classical_heldout
Set.Icc_prod_Icc,0,,train
Nat.Prime.coprime_choose_of_lt,1,6,classical_heldout
AlgebraicGeometry.QuasiSeparated.of_comp,1,3,classical_heldout
Multiset.prod_lt_prod_of_nonempty',0,,train
ContinuousOn.cfc_nnreal_of_mem_nhdsSet,1,2,classical_heldout
ProbabilityTheory.aestronglyMeasurable_exp_mul_add,1,4,classical_heldout
Set.Countable.isGδ_compl,1,5,classical_heldout
ArithmeticFunction.IsMultiplicative.eq_zero_of_squarefree_of_dvd_eq_zero,1,9,classical_heldout
DFinsupp.coe_tsub,0,,train
CategoryTheory.Abelian.Pseudoelement.zero_apply,1,7,classical_heldout
Multiset.count_replicate,0,,train
Real.abs_rpow_le_exp_log_mul,1,3,classical_heldout
ProbabilityTheory.lintegral_betaPDF_eq_one,1,3,classical_heldout
EReal.image_coe_Icc,0,,train
inner_neg_right,1,5,classical_heldout
CategoryTheory.mateEquiv_conjugateEquiv_vcomp,0,,train
List.Triplewise.of_map,0,,test
UniformSpace.isOpen_ball_of_mem_uniformity,0,,train
ZMod.add_self_eq_zero_iff_eq_zero,0,,val
CategoryTheory.Presieve.ofArrows_category,0,,train
sphere_pi,1,3,classical_heldout
logDeriv_sin_div_eq_cot,1,4,classical_heldout
contMDiff_iff_target,1,11,classical_heldout
Polynomial.adjoin_X,1,6,classical_heldout
le_collapse_of_insert_mem,1,8,classical_heldout
spanPoints_nonempty,1,5,classical_heldout
logDeriv_sineTerm_eq_cotTerm,1,3,classical_heldout
circleAverage_log_norm_sub_const₁,1,3,classical_heldout
IsAddUnit.tmul_left,0,,train
AlgHom.IsArithFrobAt.restrict_apply,1,7,classical_heldout
AnalyticOnNhd.iteratedFDeriv,1,4,classical_heldout
strictConvex_iff_div,1,3,classical_heldout
HasFPowerSeriesWithinOnBall.hasSum_derivSeries_of_hasFDerivWithinAt,1,4,classical_heldout
MeasureTheory.eq_add_disjointOfDiff_of_subset,1,4,classical_heldout
inv_pow,0,,train
exists_pow_ne_one_of_isCyclic,1,4,classical_heldout
infClosure_prod,0,,val
IsRelPrime.prod_left,1,2,classical_heldout
IsLocalization.Away.mapₐ_surjective_of_surjective,1,8,classical_heldout
AddChar.starComp_eq_inv,1,4,classical_heldout
SimpleGraph.binomialRandom_singleton,1,2,classical_heldout
MeasureTheory.exists_measure_iInter_lt,1,7,classical_heldout
List.count_eq_count_filter_add,0,,train
CategoryTheory.locallySmall_of_small_arrow,1,5,classical_heldout
Matrix.list_prod_inv_reverse,1,4,classical_heldout
SeparatedNhds.isClosed_left_of_isClosed_union,0,,train
List.tails_append,0,,train
Polynomial.iterate_derivative_prod_X_sub_C,1,2,classical_heldout
Rat.AbsoluteValue.eq_on_nat_iff_eq,1,4,classical_heldout
EuclideanGeometry.angle_left_midpoint_eq_pi_div_two_of_dist_eq,1,4,classical_heldout
Matrix.IsDiag.map,0,,train
SimpleGraph.componentComplMk_eq_of_adj,0,,train
MeasureTheory.withDensityᵥ_smul_eq_withDensityᵥ_withDensity',1,3,classical_heldout
Pell.xy_coprime,1,12,classical_heldout
Finset.toRight_sdiff,0,,train
Order.Ico_subset_Ioo_pred_left_of_not_isMin,0,,train
differentiable_apply,1,10,classical_heldout
SimpleGraph.radius_ne_top_iff,1,3,classical_heldout
IsPrimitiveRoot.autToPow_spec,1,4,classical_heldout
Nat.map_div_left_divisors,1,8,classical_heldout
List.ofFn_mul,0,,train
CategoryTheory.Enriched.FunctorCategory.isLimitConeFunctorEnrichedHom.fac,1,4,classical_heldout
LinearIndependent.of_comp,1,5,classical_heldout
IsIdempotentElem.add_sub_mul_of_commute,0,,train
MulAction.smul_fixedBy,0,,train
PadicInt.totallyBounded_univ,1,3,classical_heldout
TrivSqZeroExt.inv_inv,0,,train
AffineSubspace.wSameSide_vadd_left_iff,0,,test
AlgebraicIndependent.extendScalars_of_isIntegral,1,5,classical_heldout
AlgebraicGeometry.Proj.homOfLE_toBasicOpenOfGlobalSections_ι,1,5,classical_heldout
Polynomial.resultant_self,1,3,classical_heldout
Polynomial.jacobson_bot_of_integral_localization,1,3,classical_heldout
GroupSeminorm.mul_bddBelow_range_add,1,3,classical_heldout
latticeClosure_sup_inf_induction,1,4,classical_heldout
NumberField.IsCMField.closure_realFundSystem_sup_torsion,1,4,classical_heldout
specializes_TFAE,1,4,classical_heldout
Fin.accumulate_rec,1,6,classical_heldout
Set.PairwiseDisjoint.image_finset_of_le,0,,val
RingCon.ringConGen_le,0,,test
Affine.Simplex.points_mem_affineSpan_faceOpposite,1,5,classical_heldout
RatFunc.laurent_laurent,1,6,classical_heldout
Module.associatedPrimes.preimage_comap_associatedPrimes_eq_associatedPrimes_of_isLocalizedModule,1,4,classical_heldout
Matrix.ker_mulVecLin_transpose_mul_self,1,4,classical_heldout
RootPairing.finrank_range_polarization_eq_finrank_span_coroot,1,4,classical_heldout
Function.surjective_comp_right_iff_injective,1,2,classical_heldout
CategoryTheory.Biprod.isIso_inl_iff_isZero,1,3,classical_heldout
PowerSeries.HasSubst.mul_left,1,4,classical_heldout
exists_of_linearIndepOn_of_finite_span,1,2,classical_heldout
PadicInt.toZMod_spec,1,4,classical_heldout
RootPairing.EmbeddedG2.threeShortAddLongRoot_eq,1,6,classical_heldout
OrthogonalIdempotents.lift_of_isNilpotent_ker_aux,1,3,classical_heldout
ModuleCat.disjoint_span_sum,1,5,classical_heldout
Function.Injective.noZeroDivisors,0,,train
WeierstrassCurve.Affine.CoordinateRing.coe_norm_smul_basis,1,4,classical_heldout
IsRealClosed.exists_eq_zpow_of_odd,1,6,classical_heldout
Equiv.Perm.sign_eq_sign_of_equiv,1,6,classical_heldout
HasFPowerSeriesWithinOnBall.fderivWithin_of_mem_of_analyticOn,1,3,classical_heldout
totallyBounded_absConvexHull,1,4,classical_heldout
BoxIntegral.Box.diam_Icc_le_of_distortion_le,1,4,classical_heldout
MeasureTheory.lintegral_rpow_enorm_lt_top_of_eLpNorm'_lt_top,1,5,classical_heldout
HasDerivWithinAt.fun_div,1,3,classical_heldout
SimplexCategory.δ_comp_σ_self,1,6,classical_heldout
CategoryTheory.Abelian.epi_of_epi_of_epi_of_mono',1,5,classical_heldout
SchwartzMap.eLpNorm_le_seminorm,1,3,classical_heldout
MvPolynomial.totalDegree_finset_sum,1,4,classical_heldout
Polynomial.reflect_C_mul,1,4,classical_heldout
List.sum_map_count_dedup_filter_eq_countP,1,5,classical_heldout
eVariationOn.constant_on,1,6,classical_heldout
zero_isRadical_iff,0,,train
IsCompact.exists_isMinOn,1,4,classical_heldout
List.Perm.offDiag,1,2,classical_heldout
ProbabilityTheory.covarianceBilin_map,1,3,classical_heldout
CategoryTheory.Paths.lift_spec,0,,train
AlgebraicGeometry.PresheafedSpace.IsOpenImmersion.isoRestrict_hom_ofRestrict,1,6,classical_heldout
Matroid.ext_isCircuit_not_indep,1,4,classical_heldout
Computation.results_thinkN_pure,0,,train
padicNorm.int_eq_one_iff,1,6,classical_heldout
BoxIntegral.unitPartition.integralSum_eq_tsum_div,1,2,classical_heldout
Polynomial.map_mem_nthRootsFinset,1,3,classical_heldout
deriv_comp_of_eq,1,6,classical_heldout
MeromorphicOn.divisor_sub_const_self,1,3,classical_heldout
Polynomial.dickson_one_one_eq_chebyshev_C,1,7,classical_heldout
cfc_apply_mkD,1,2,classical_heldout
Matrix.inv_inv_inv,1,2,classical_heldout
AffineSubspace.direction_perpBisector,1,4,classical_heldout
ContDiffAt.isSymmSndFDerivAt_of_omega,1,4,classical_heldout
alternatingGroup.card_of_card_eq_four,1,4,classical_heldout
AlgebraicGeometry.Scheme.Hom.isOpen_smoothLocus,1,6,classical_heldout
Ordinal.bsup_eq_blsub_iff_lt_bsup,1,5,classical_heldout
ringKrullDim_le_ringKrullDim_quotient_add_card,1,5,classical_heldout
Finset.compls_univ,0,,train
HasFDerivAt.hasFDerivAt_norm_smul,1,3,classical_heldout
mdifferentiableWithinAt_iff_target_of_mem_source,1,5,classical_heldout
Finset.Nontrivial.mul_right,0,,train
RootPairing.GeckConstruction.isNilpotent_f,1,3,classical_heldout
FiberBundle.extChartAt,1,12,classical_heldout
εNFA.isPath_singleton,0,,train
ContDiffWithinAt.dist,1,4,classical_heldout
Seminorm.finset_sup_apply,1,3,classical_heldout
Matrix.fromBlocks_smul,0,,test
RatFunc.eq_C_iff,1,3,classical_heldout
ProbabilityTheory.IsGaussian.ext_covarianceBilinDual,1,4,classical_heldout
Finset.Ioi_insert,0,,train
MvPolynomial.transcendental_polynomial_aeval_X,1,3,classical_heldout
NumberField.mixedEmbedding.fundamentalCone.realSpaceToLogSpace_completeFamily_of_eq,1,2,classical_heldout
Finset.powersetCard_self,0,,test
circleAverage_log_norm_sub_const_of_mem_closedBall,1,3,classical_heldout
RootPairing.Base.IsPos.reflectionPerm,1,4,classical_heldout
FormalMultilinearSeries.congr_zero,0,,val
Fin.insertNth_apply_succAbove,0,,test
IsClosed.smul_left_of_isCompact,1,5,classical_heldout
Metric.exists_continuous_nnreal_forall_closedEBall_subset,1,4,classical_heldout
Metric.diam_cthickening_le,1,5,classical_heldout
Cardinal.eq_of_add_eq_of_aleph0_le,1,3,classical_heldout
ProbabilityTheory.Kernel.indepFun_const_left,1,3,classical_heldout
StarConvex.mem,0,,test
Int.Ioc_filter_modEq_eq,0,,train
LinearMap.rTensor_surjective,0,,train
Real.circleAverage_mono_on_of_le_circle,1,3,classical_heldout
AffineIndependent.eq_zero_of_sum_eq_zero_subtype,1,3,classical_heldout
